"","SEMANA","COMUNA","A�O_2017_PRED","A�O_2018_PRED"
"709","30","Manrique",25.7376886153759,24.2261365201222
"710","30","Popular",10.6142850342486,10.6896469954561
"711","30","Robledo",56.1949649026693,51.6207070707071
"712","30","San Javier",16.3246687215354,15.4467273490819
"713","30","Santa Cruz",15.2842380883315,14.6625866328247
"714","30","Villa Hermosa",27.6265170096109,25.6093121229023
"715","30","Perpetuo Socorro",1.06012658227848,0.731012658227848
"716","30","Rosales",1.06012658227848,0.731012658227848
"717","31","",3.14634822169928,2.6421471696023
"718","31","Aranjuez",54.1344437581841,51.2903210321032
"719","31","Belén",49.3660147029553,46.9629438364397
"720","31","Buenos Aires",34.0914539234934,33.4341750841751
"721","31","Castilla",80.9283623473778,71.8992752216398
"722","31","Corregimiento de Altavista",3.32234929500335,2.72648777135002
"723","31","Corregimiento de San Antonio de Prado",6.48438165106015,6.58525914148631
"724","31","Corregimiento de San Cristóbal",11.0263581458162,10.8106632041066
"725","31","Corregimiento de Santa Elena",5.80866304889923,4.96047604508772
"726","31","Doce de Octubre",29.412791830081,29.713409999385
"727","31","El Poblado",71.2343909506633,66.148301830183
"728","31","Guayabal",63.6709974445992,60.2344147355912
"729","31","In",2.19123793864091,1.72875021478893
"730","31","La América",25.3371231275248,24.3011043185767
"731","31","La Candelaria",142.722689155708,134.643535353535
"732","31","Laureles Estadio",84.1050989341052,79.3998149814982
"733","31","Manrique",29.568654774277,28.4264372445648
"734","31","Popular",13.3240009098048,13.202946055856
"735","31","Robledo",59.6276320408921,57.0999940582294
"736","31","San Javier",18.9658406786686,17.7301361240199
"737","31","Santa Cruz",14.5377919658534,14.5229283451396
"738","31","Villa Hermosa",20.3511308502912,19.2847720467317
"739","31","Cabecera San Antonio de Prado",1.06012658227848,0.731012658227848
"740","31","El Chagualo",1.06012658227848,0.731012658227848
"741","31","Guayaquil",1.06012658227848,0.731012658227848
"742","31","La Rosa",1.06012658227848,0.731012658227848
"743","31","Las Esmeraldas",1.06012658227848,0.731012658227848
"744","31","Miranda",1.06012658227848,0.731012658227848
"745","31","San Pedro",1.06012658227848,0.731012658227848
"746","32","",2.24978175469227,2.10896541413336
"747","32","Aranjuez",50.8475426205636,48.8713058012783
"748","32","AU",0.560975609756098,0.5
"749","32","Belén",58.7316832267014,55.231061193498
"750","32","Buenos Aires",37.1412264602514,37.1459215921592
"751","32","Castilla",77.1412694055199,69.016201620162
"752","32","Corregimiento de Altavista",3.05644830063573,3.17979091388814
"753","32","Corregimiento de San Antonio de Prado",5.76231027462175,5.7411424397521
"754","32","Corregimiento de San Cristóbal",11.1159697798103,11.7248492385401
"755","32","Corregimiento de Santa Elena",3.87275923502609,3.72492138967712
"756","32","Doce de Octubre",26.1515774223729,24.5788337621043
"757","32","El Poblado",61.9251210105313,59.9535353535354
"758","32","Guayabal",53.6385890873787,50.6181788178818
"759","32","In",1.14027149321267,0.995475113122172
"760","32","La América",25.5759662684254,24.3952311450904
"761","32","La Candelaria",148.063219574385,144.689595959596
"762","32","Laureles Estadio",85.9491529633604,77.6213131313131
"763","32","Manrique",23.3404747456403,21.8260575077116
"764","32","Popular",16.7877046696699,16.2851472374296
"765","32","Robledo",57.802178586972,54.5451765176518
"766","32","San Javier",13.340704873068,13.0112670273648
